;id;;TipoEmpresa;;Empresa;;pais;
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e75c3ecb-99f2-dadf-5d15-438dfbf076d3;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';443cbfd7-d176-1227-049b-438dfb1483d1;',';Manufacturing;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';981fe79f-b6ca-8f21-c19c-438dfb4c4ebe;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e969de4c-f3b5-0f2e-b5ac-438dfbeb1d30;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';26d4ce17-e466-3006-20f2-438dfb6b462a;',';Consulting;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';579dad95-4140-81fe-b554-438dfb1a04c7;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8a6dd188-d156-8ec3-3281-438dfba5aeaf;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ba82c3c4-e4ec-b757-fa28-438dfbd013aa;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';17d4f4fb-a181-0c9b-821a-438dfbffc092;',';Supply;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';69938c8b-9b0b-4890-abe3-438dfb85413f;',';Consulting;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a3e600ee-970a-cee2-8b37-438dfbca1077;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9f11ccea-052b-e25c-6624-438dfb271b6e;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';efe77bde-c437-665f-9060-438dfb780bc9;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6e0daa10-3e3b-58ad-c869-438dfbfedbd4;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a0b9b02e-61de-5f22-07ed-438dfb253137;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f1d43701-d60b-cd1a-e59e-438dfbc6cdb6;',';Consulting;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2dcaf8ac-1e3b-52e5-2f79-438dfb2abe72;',';Consulting;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5df5e2e9-5db1-4193-bd90-438dfb97c738;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d36355c8-e0d2-1427-3d27-438dfb8d905d;',';Manufacturing;',';Electronics;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';fa620e7e-59f5-1a0c-c09c-438dfb095eb5;',';Manufacturing;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3fe3554d-2b2d-aea4-8ef6-438dfb9dcb8f;',';Supply;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';703c1b7e-8570-46c2-7f7c-438dfbf84b5f;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e6576172-75fb-f3d3-7b86-438dfb157db9;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';66fa9906-6c40-fdf0-a2e1-438dfbfe512b;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9a1f12a5-9343-222f-e3e6-438dfb777755;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cad99cf8-0af8-2048-a57a-438dfbdb0c2a;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';28db0226-8ff5-a194-6afd-438dfbd26c02;',';Distribution;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';58e70e90-21d7-2d97-f046-438dfb7c28a5;',';Distribution;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f1f9a52c-3d9f-93d1-3fec-438dfbc77c32;',';Manufacturing;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';508543b2-9c94-99cb-e595-438dfb2abb6d;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c7d12a8d-0403-3ab7-a0e3-438dfb2d63d6;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';40300bde-e741-a773-4a15-438dfbeee35a;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';347267d1-c06e-b7b5-fa65-438dfb8e8dd4;',';Manufacturing;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d7b82553-166f-c86f-4feb-438dfba34ec5;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7be641b1-ecdd-a545-3bbf-438dfb50769a;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';22f4419a-563a-4a6f-ab54-438dfba24b49;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';76e613b6-66dc-da59-7dc3-438dfb4fff7a;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cc7d000d-19c9-bb48-44fe-438dfbef8917;',';Consulting;',';Machinery;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';dcb5074e-614a-78ef-f0ab-438dfbd631ff;',';Supply;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';89475c72-6b72-9ca4-52f2-438dfbd736d1;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';baa43c5d-69de-a271-0c25-438dfb74fea8;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ec1efaef-ce0d-bb93-ebfe-438dfb73d939;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ba751781-d364-4a0d-5de6-438dfb165ad5;',';Supply;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f1cfb3dd-1cb4-eeb4-60f4-438dfb0c1b12;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';77504603-324f-a0d3-a501-438dfbdf4697;',';Supply;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aa1defb3-634a-3879-f66d-438dfb8513c3;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2dfe29c0-10b8-8b37-ef7c-438dfb8c33e1;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';82c2ab66-d0ac-9766-3603-438dfb6fd1f5;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d99ac000-1591-f7d4-645b-438dfb9c52a9;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';39f27a0e-0400-fa81-07dd-438dfb57ce13;',';Manufacturing;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6ad22ccc-c235-de00-80c7-438dfbeb8caf;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e69e09bd-23e8-b36b-3e3a-438dfbb1062d;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6b7e6016-b265-3ba5-ff42-438dfb51a9ed;',';Consulting;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c2bb3f7c-9af5-a61f-a3e2-438dfb7727a9;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';239a9544-7bdd-167e-07bd-438dfb299c59;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';78ff9990-540c-dd40-27c5-438dfb183793;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d0923769-e322-cf84-3521-438dfb84c9ca;',';Supply;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';31737d1f-1289-7fcd-5d14-438dfbd580bb;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';895cc6e7-0091-44a7-21a6-438dfb1d162e;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';343b349e-f4d2-005d-0269-438dfbc49cbb;',';Manufacturing;',';Machinery;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';867109fb-918b-35a3-7cfd-438dfb68d6ff;',';Supply;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3931744b-5e96-d2da-5dd2-438dfb47595f;',';Consulting;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9257041c-6deb-f667-eccd-438dfbc973ff;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';19132155-4eaa-cd95-cb9f-438dfc5af020;',';Consulting;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e1806030-63f9-3872-1154-438dfce4e5b8;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';692d3a91-9858-15f9-05e2-438dfc10aa6e;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9c4c03e1-b5b6-b2e3-ef3a-438dfc80f2ff;',';Distribution;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';23c14364-2b8a-f05a-56c3-438dfc3bd2c7;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';79b00146-200c-599b-f545-438dfce60df3;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aca283ec-2e56-abb8-9776-438dfc574914;',';Consulting;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e8a00854-eae8-47ff-d743-438dfc6b7863;',';Supply;',';Communications;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';64c05cfe-ac02-e2d8-12bc-438dfc8b0aaf;',';Consulting;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';97ac316a-488e-ce89-1fc8-438dfcaec675;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';20de29e6-39cc-7c65-c97a-438dfceb2640;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';52d5aba1-bdec-b7ce-1ae1-438dfcf4428b;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';adff7314-4992-f2b0-e2b0-438dfc5eb6ad;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';df394a46-8924-6ce8-24e4-438dfcc0045c;',';Manufacturing;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';69f6e1fb-cf31-0283-314d-438dfc773540;',';Consulting;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c4ea893c-9696-f55c-d060-438dfc022203;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4e7fb6cc-21c4-f851-9763-438dfcbeec1d;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7ed9e009-9cd7-4eac-0a05-438dfcb6bd57;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d890703c-8f14-175c-2d29-438dfc486f5d;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';62ca07a3-8432-3273-b5d3-438dfc2ffcd4;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bd1e34d7-2283-d1fb-ea70-438dfc3d837c;',';Consulting;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';47ce2c70-6514-da71-de9d-438dfc189dc3;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a26b4d1a-8d73-2beb-6552-438dfc7b122d;',';Consulting;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d2a10099-e3ec-17a9-b47c-438dfc811b36;',';Supply;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5da2f2ef-631b-b399-81ec-438dfc34c906;',';Manufacturing;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';e085ffea-a012-5b9a-928e-438dfca18c8b;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';445d98cb-2bb6-5a5a-7e25-438dfce95daf;',';Manufacturing;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9f3832b4-60be-268b-9145-438dfc8b7a6e;',';Consulting;',';Machinery;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';31a30751-21d5-38ab-56e8-438dfc995474;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';3348b98e-721d-c914-852f-438dfc65c395;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b654628e-362d-8623-200b-438dfc160cb2;',';Distribution;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6ae0a1e2-cece-b38d-237a-438dfc684d06;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c61b206d-2e30-b36f-eed5-438dfc73c046;',';Consulting;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2ad884a9-8705-3671-3b1b-438dfcf263fa;',';Supply;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5b392773-b350-e644-1e5f-438dfc976788;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';b6f3e8a1-3732-6193-0153-438dfc83d486;',';Distribution;',';Communications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1ba04981-4ef6-6ed0-8e17-438dfc1eb2f6;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7492d5ae-dfba-6e60-5f6b-438dfc9ebfe6;',';Consulting;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2ea7c9d3-0784-d9b9-2a4b-438dfcf8c620;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';88142010-9a16-7fad-97d5-438dfc2da9d0;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bad8904a-8332-da27-a94c-438dfcaefdb0;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7285b03b-f984-af24-7766-438dfc2d4fd1;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ce702aea-7cc2-7743-d67d-438dfc418801;',';Manufacturing;',';Construction;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5d7daa65-e669-d1cc-a6fa-438dfc8de07d;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ba5dd704-982d-5927-37a6-438dfc7f3e9b;',';Distribution;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4a1ee6a0-25ee-6a7a-f7a5-438dfc317653;',';Distribution;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d1ddc9ee-af9d-f257-89be-438dfcdc46fc;',';Manufacturing;',';Construction;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f5da0877-97a9-1cc3-c0ad-438dfca40468;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';40f5032c-52e9-76ab-c376-438dfc53b0e6;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';9f4db6ad-aeb6-b920-a4d0-438dfccfb949;',';Distribution;',';Telecommunications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6c780887-b1a5-0c37-cb6c-438dfce0f0d3;',';Distribution;',';Electronics;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6947c741-d69a-c50a-32c6-438dfcfba4b1;',';Manufacturing;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f1013808-d829-d48e-3273-438dfc5b4db7;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ae8527b5-109f-deea-06e4-438dfcc22740;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';15219ad3-ea69-968a-df11-438dfcfc7a29;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';45b906e0-9cb3-4c7a-df6f-438dfc9be258;',';Manufacturing;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';75dbb3c5-710a-b367-717c-438dfcc55f67;',';Supply;',';Transportation;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';a8db442f-b908-57c2-4caf-438dfcd5c45b;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d8fd3433-b8b5-9a6a-8f33-438dfcce7e1e;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';14c49ab1-5c89-20b7-c3cd-438dfc37065c;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4529b043-8473-f470-da4b-438dfc4ff3d2;',';Consulting;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cdedf12f-00c6-96ab-ead9-438dfc45f071;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';601fcce4-b0ac-96c8-317e-438dfccc081c;',';Distribution;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ea0fe542-2c78-f2f9-e743-438dfc119cf8;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';515ebf84-c673-1c9c-f5fc-438dfc99ece3;',';Supply;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';db95808c-1342-bf59-0da1-438dfcf16624;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';432ef0db-2c18-bb20-548f-438dfccc8682;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';609003bf-2a08-438b-2cdc-438dfca0b6a1;',';Supply;',';Electronics;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6204bccd-609d-2069-13ee-438dfc168e35;',';Manufacturing;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';94e43fe9-95af-d874-e9fc-438dfcf5d51c;',';Distribution;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';c594dad7-18a9-dfa1-5f69-438dfca073ba;',';Supply;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';1988011e-1fb0-7f64-6f56-438dfca9f939;',';Supply;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';32300f8e-5ff9-1d8d-0510-438dfc3e860f;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';8e8513ea-8926-9895-3afd-438dfcf13b88;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';ed96efc5-56ff-f8c8-b303-438dfcf7a76b;',';Consulting;',';Telecommunications;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4206630a-0fc2-0692-269f-438dfc3dce7a;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cde328fd-1085-f663-68a5-438dfcfb2788;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';90a85cb5-09ae-3944-73d3-438dfc1ece40;',';Distribution;',';Engineering;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';efdf250d-2235-3922-c847-438dfc7f2648;',';Supply;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';5897fd94-0082-4b99-926d-438dfceb8b63;',';Supply;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';4c9833d0-3c0d-cc22-667e-438dfc2cbfe0;',';Supply;',';Machinery;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';7e29ad13-68e1-2c33-12ac-438dfcaf4ea1;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';df27c279-dd8b-4906-18d8-438dfc536de4;',';Manufacturing;',';Machinery;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';76d00a10-3ef0-9a5f-1f68-438dfc28d168;',';Supply;',';Transportation;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';aad102f0-6ca6-3b3a-d374-438dfc18d752;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';14dd4d0a-360d-88c6-bed5-438dfc462ea2;',';Supply;',';Engineering;',';Canada;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';72627cba-1687-f765-d88c-438dfc2f7978;',';Consulting;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';d3431f37-fcc8-2405-eb66-438dfc52eb4c;',';Manufacturing;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';6b1fb4fa-6cb6-8534-d59c-438dfc75d9be;',';Distribution;',';Construction;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';cb4e8fc7-f8f0-e1a2-d80b-438dfc2e57c1;',';Distribution;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';914ccf1c-bf0a-f7ed-58c5-438dfca75a45;',';Supply;',';Engineering;',';Mexico;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';f1baec4e-7c74-c96a-68a3-438dfc8cb99b;',';Distribution;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';bab27711-9702-e9e0-da79-438dfcc3aa62;',';Consulting;',';Transportation;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';eae78d25-3a40-ec1c-c24d-438dfc8f5eb2;',';Supply;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';2748039e-54c4-cb87-e152-438dfc2b0d6f;',';Consulting;',';Communications;',';USA;"');"
INSERT INTO accounts (id,  TipoEmpresa, Empresa, pais) VALUES(';57ad5a94-8201-6bc2-5ae4-438dfc415be8;',';Consulting;',';Machinery;',';USA;"');"
